3500, "CCR_24Jun13     ", "PMT Noise       ", 20240613, 124215, 0, 1, 1,  1.000,  1.000,     0.192, "nC"
3500, "CCR_24Jun13     ", "Reference Light ", 20240613, 124232, 0, 1, 1,  1.000,  1.000,   672.257, "nC"
3500, "CCR_24Jun13     ", "1               ", 20240613, 124316, 1, 1, 1,  1.000,  1.000,   305.521, "nC"
3500, "CCR_24Jun13     ", "2               ", 20240613, 124426, 1, 1, 1,  1.000,  1.000,   277.493, "nC"
3500, "CCR_24Jun13     ", "3               ", 20240613, 124549, 1, 1, 1,  1.000,  1.000,   266.108, "nC"
3500, "CCR_24Jun13     ", "4               ", 20240613, 124703, 1, 1, 1,  1.000,  1.000,   295.274, "nC"
3500, "CCR_24Jun13     ", "5               ", 20240613, 124823, 1, 1, 1,  1.000,  1.000,   314.352, "nC"
3500, "CCR_24Jun13     ", "6               ", 20240613, 124936, 1, 1, 1,  1.000,  1.000,   283.030, "nC"
3500, "CCR_24Jun13     ", "7               ", 20240613, 125050, 1, 1, 1,  1.000,  1.000,   287.479, "nC"
3500, "CCR_24Jun13     ", "8               ", 20240613, 125200, 1, 1, 1,  1.000,  1.000,   271.573, "nC"
3500, "CCR_24Jun13     ", "9               ", 20240613, 125306, 1, 1, 1,  1.000,  1.000,   291.653, "nC"
3500, "CCR_24Jun13     ", "10              ", 20240613, 125421, 1, 1, 1,  1.000,  1.000,   327.896, "nC"
3500, "CCR_24Jun13     ", "11              ", 20240613, 125540, 1, 1, 1,  1.000,  1.000,  3684.382, "nC"
3500, "CCR_24Jun13     ", "12              ", 20240613, 125651, 1, 1, 1,  1.000,  1.000,  4708.778, "nC"
3500, "CCR_24Jun13     ", "13              ", 20240613, 125813, 1, 1, 1,  1.000,  1.000,  3597.048, "nC"
3500, "CCR_24Jun13     ", "14              ", 20240613, 125921, 1, 1, 1,  1.000,  1.000,  4847.187, "nC"
3500, "CCR_24Jun13     ", "15              ", 20240613, 130039, 1, 1, 1,  1.000,  1.000,  4466.744, "nC"
3500, "CCR_24Jun13     ", "16              ", 20240613, 130153, 1, 1, 1,  1.000,  1.000,  3807.942, "nC"
3500, "CCR_24Jun13     ", "17              ", 20240613, 130255, 1, 1, 1,  1.000,  1.000,  4434.243, "nC"
3500, "CCR_24Jun13     ", "18              ", 20240613, 130405, 1, 1, 1,  1.000,  1.000,  5306.271, "nC"
3500, "CCR_24Jun13     ", "19              ", 20240613, 130506, 1, 1, 1,  1.000,  1.000,  4012.477, "nC"
3500, "CCR_24Jun13     ", "20              ", 20240613, 130609, 1, 1, 1,  1.000,  1.000,  3793.108, "nC"
3500, "CCR_24Jun13     ", "21              ", 20240613, 130712, 1, 1, 1,  1.000,  1.000,   939.109, "nC"
3500, "CCR_24Jun13     ", "22              ", 20240613, 130808, 1, 1, 1,  1.000,  1.000,   923.667, "nC"
3500, "CCR_24Jun13     ", "23              ", 20240613, 130911, 1, 1, 1,  1.000,  1.000,  1135.841, "nC"
3500, "CCR_24Jun13     ", "24              ", 20240613, 131011, 1, 1, 1,  1.000,  1.000,   938.871, "nC"
3500, "CCR_24Jun13     ", "25              ", 20240613, 131110, 1, 1, 1,  1.000,  1.000,  1129.530, "nC"
3500, "CCR_24Jun13     ", "26              ", 20240613, 131208, 1, 1, 1,  1.000,  1.000,   884.991, "nC"
3500, "CCR_24Jun13     ", "27              ", 20240613, 131302, 1, 1, 1,  1.000,  1.000,   914.470, "nC"
3500, "CCR_24Jun13     ", "28              ", 20240613, 131358, 1, 1, 1,  1.000,  1.000,   913.787, "nC"
3500, "CCR_24Jun13     ", "29              ", 20240613, 131451, 1, 1, 1,  1.000,  1.000,   926.651, "nC"
3500, "CCR_24Jun13     ", "30              ", 20240613, 131544, 1, 1, 1,  1.000,  1.000,   741.524, "nC"
