3500, "T3500_24Jun17   ", "PMT Noise       ", 20240617, 111022, 0, 1, 1,  1.000,  1.000,     0.116, "nC"
3500, "T3500_24Jun17   ", "Reference Light ", 20240617, 111038, 0, 1, 1,  1.000,  1.000,   668.374, "nC"
3500, "T3500_24Jun17   ", "1               ", 20240617, 111107, 2, 1, 1,  1.000,  1.000,   308.167, "nC"
3500, "T3500_24Jun17   ", "2               ", 20240617, 111204, 2, 1, 1,  1.000,  1.000,   287.550, "nC"
3500, "T3500_24Jun17   ", "3               ", 20240617, 111304, 2, 1, 1,  1.000,  1.000,   267.331, "nC"
3500, "T3500_24Jun17   ", "4               ", 20240617, 111402, 2, 1, 1,  1.000,  1.000,   295.958, "nC"
3500, "T3500_24Jun17   ", "5               ", 20240617, 111452, 2, 1, 1,  1.000,  1.000,   336.886, "nC"
3500, "T3500_24Jun17   ", "6               ", 20240617, 111545, 2, 1, 1,  1.000,  1.000,   286.663, "nC"
3500, "T3500_24Jun17   ", "7               ", 20240617, 111715, 2, 1, 1,  1.000,  1.000,   277.883, "nC"
3500, "T3500_24Jun17   ", "8               ", 20240617, 112157, 2, 1, 1,  1.000,  1.000,   297.901, "nC"
3500, "T3500_24Jun17   ", "9               ", 20240617, 112254, 2, 1, 1,  1.000,  1.000,   294.327, "nC"
3500, "T3500_24Jun17   ", "10              ", 20240617, 112350, 2, 1, 1,  1.000,  1.000,   332.319, "nC"
3500, "T3500_24Jun17   ", "11              ", 20240617, 112449, 2, 1, 1,  1.000,  1.000,  3626.425, "nC"
3500, "T3500_24Jun17   ", "12              ", 20240617, 112538, 2, 1, 1,  1.000,  1.000,  4501.776, "nC"
3500, "T3500_24Jun17   ", "13              ", 20240617, 112635, 2, 1, 1,  1.000,  1.000,  3572.019, "nC"
3500, "T3500_24Jun17   ", "14              ", 20240617, 112741, 2, 1, 1,  1.000,  1.000,  4842.061, "nC"
3500, "T3500_24Jun17   ", "15              ", 20240617, 112833, 2, 1, 1,  1.000,  1.000,  4332.827, "nC"
3500, "T3500_24Jun17   ", "16              ", 20240617, 112933, 2, 1, 1,  1.000,  1.000,  3775.722, "nC"
3500, "T3500_24Jun17   ", "17              ", 20240617, 113022, 2, 1, 1,  1.000,  1.000,  4394.623, "nC"
3500, "T3500_24Jun17   ", "18              ", 20240617, 113125, 2, 1, 1,  1.000,  1.000,  5270.651, "nC"
3500, "T3500_24Jun17   ", "19              ", 20240617, 113228, 2, 1, 1,  1.000,  1.000,  3788.446, "nC"
3500, "T3500_24Jun17   ", "20              ", 20240617, 113320, 2, 1, 1,  1.000,  1.000,  3606.785, "nC"
3500, "T3500_24Jun17   ", "21              ", 20240617, 113909, 2, 1, 1,  1.000,  1.000,   949.653, "nC"
3500, "T3500_24Jun17   ", "22              ", 20240617, 114021, 2, 1, 1,  1.000,  1.000,   904.839, "nC"
3500, "T3500_24Jun17   ", "23              ", 20240617, 114124, 2, 1, 1,  1.000,  1.000,  1089.888, "nC"
3500, "T3500_24Jun17   ", "24              ", 20240617, 114216, 2, 1, 1,  1.000,  1.000,   902.575, "nC"
3500, "T3500_24Jun17   ", "25              ", 20240617, 114319, 2, 1, 1,  1.000,  1.000,  1131.969, "nC"
3500, "T3500_24Jun17   ", "26              ", 20240617, 114415, 2, 1, 1,  1.000,  1.000,   865.875, "nC"
3500, "T3500_24Jun17   ", "27              ", 20240617, 114511, 2, 1, 1,  1.000,  1.000,   882.464, "nC"
3500, "T3500_24Jun17   ", "28              ", 20240617, 114613, 2, 1, 1,  1.000,  1.000,   883.774, "nC"
3500, "T3500_24Jun17   ", "29              ", 20240617, 114813, 2, 1, 1,  1.000,  1.000,   896.992, "nC"
3500, "T3500_24Jun17_2 ", "30              ", 20240617, 115228, 2, 1, 1,  1.000,  1.000,   719.732, "nC"
