3500, "T3500_24Jun18   ", "PMT Noise       ", 20240618, 125541, 0, 1, 1,  1.000,  1.000,     0.088, "nC"
3500, "T3500_24Jun18   ", "Reference Light ", 20240618, 125613, 0, 1, 1,  1.000,  1.000,   669.546, "nC"
3500, "T3500_24Jun18   ", "1               ", 20240618, 125705, 2, 1, 1,  1.000,  1.000,   312.522, "nC"
3500, "T3500_24Jun18   ", "2               ", 20240618, 125756, 2, 1, 1,  1.000,  1.000,   274.725, "nC"
3500, "T3500_24Jun18   ", "3               ", 20240618, 125852, 2, 1, 1,  1.000,  1.000,   264.717, "nC"
3500, "T3500_24Jun18   ", "4               ", 20240618, 125950, 2, 1, 1,  1.000,  1.000,   276.659, "nC"
3500, "T3500_24Jun18   ", "5               ", 20240618, 130054, 2, 1, 1,  1.000,  1.000,   325.304, "nC"
3500, "T3500_24Jun18   ", "6               ", 20240618, 130153, 2, 1, 1,  1.000,  1.000,   290.632, "nC"
3500, "T3500_24Jun18   ", "7               ", 20240618, 130351, 2, 1, 1,  1.000,  1.000,   284.652, "nC"
3500, "T3500_24Jun18   ", "8               ", 20240618, 130447, 2, 1, 1,  1.000,  1.000,   274.674, "nC"
3500, "T3500_24Jun18   ", "9               ", 20240618, 130534, 2, 1, 1,  1.000,  1.000,   290.526, "nC"
3500, "T3500_24Jun18   ", "10              ", 20240618, 130636, 2, 1, 1,  1.000,  1.000,   325.083, "nC"
3500, "T3500_24Jun18   ", "11              ", 20240618, 130733, 2, 1, 1,  1.000,  1.000,  3662.845, "nC"
3500, "T3500_24Jun18   ", "12              ", 20240618, 130841, 2, 1, 1,  1.000,  1.000,  4706.800, "nC"
3500, "T3500_24Jun18   ", "13              ", 20240618, 130929, 2, 1, 1,  1.000,  1.000,  3606.445, "nC"
3500, "T3500_24Jun18   ", "14              ", 20240618, 131019, 2, 1, 1,  1.000,  1.000,  4877.982, "nC"
3500, "T3500_24Jun18   ", "15              ", 20240618, 131112, 2, 1, 1,  1.000,  1.000,  4446.898, "nC"
3500, "T3500_24Jun18   ", "16              ", 20240618, 131206, 2, 1, 1,  1.000,  1.000,  3881.996, "nC"
3500, "T3500_24Jun18   ", "17              ", 20240618, 131258, 2, 1, 1,  1.000,  1.000,  4534.793, "nC"
3500, "T3500_24Jun18   ", "18              ", 20240618, 131351, 2, 1, 1,  1.000,  1.000,  5434.870, "nC"
3500, "T3500_24Jun18   ", "19              ", 20240618, 131452, 2, 1, 1,  1.000,  1.000,  3970.478, "nC"
3500, "T3500_24Jun18   ", "20              ", 20240618, 131550, 2, 1, 1,  1.000,  1.000,  3779.953, "nC"
3500, "T3500_24Jun18   ", "21              ", 20240618, 131657, 2, 1, 1,  1.000,  1.000,   958.754, "nC"
3500, "T3500_24Jun18   ", "22              ", 20240618, 131755, 2, 1, 1,  1.000,  1.000,   922.142, "nC"
3500, "T3500_24Jun18   ", "23              ", 20240618, 131851, 2, 1, 1,  1.000,  1.000,  1150.120, "nC"
3500, "T3500_24Jun18   ", "24              ", 20240618, 131951, 2, 1, 1,  1.000,  1.000,   921.073, "nC"
3500, "T3500_24Jun18   ", "25              ", 20240618, 132047, 2, 1, 1,  1.000,  1.000,  1175.604, "nC"
3500, "T3500_24Jun18   ", "26              ", 20240618, 132139, 2, 1, 1,  1.000,  1.000,   886.057, "nC"
3500, "T3500_24Jun18   ", "27              ", 20240618, 132248, 2, 1, 1,  1.000,  1.000,   931.156, "nC"
3500, "T3500_24Jun18   ", "28              ", 20240618, 132449, 2, 1, 1,  1.000,  1.000,   912.715, "nC"
3500, "T3500_24Jun18   ", "29              ", 20240618, 132540, 2, 1, 1,  1.000,  1.000,   915.109, "nC"
3500, "T3500_24Jun18   ", "30              ", 20240618, 132636, 2, 1, 1,  1.000,  1.000,   737.839, "nC"
